id_jogo_cbf,category,amount
14227b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",3337.9
14227b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",2146.23
14228b_2025,SEGURO TORCEDOR,1266.4
14228b_2025,"2,5% - ISS [RENDA BRUTA]",33092.35
14228b_2025,5% - FEDERAÇÃO LOCAL,66184.7
14228b_2025,2% - ISS SOBRE A REMUNERAÇÃO SERVIÇO ANTI DOPING,66.0
14228b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",7598.62
14228b_2025,20% - INSS SOBRE DESIGNAÇÃO OFICIAL DA CBF/FBF (COORDENADORES E SUPERVISORES,770.0
14228b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],2550.0
14228b_2025,ANTI DOPING - DESPESA DE CONSUMO,2200.0
14228b_2025,ANTI DOPING - SERVIÇOS DO EXAME [LABORATÓRIO],1800.0
14228b_2025,"ARBITRAGEM VAR, AVAR, SUPERVISOR VAR E QUALITY MANAGER",37993.09
14228b_2025,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",292042.59
14228b_2025,DESIGNAÇÃO OFICIAL DA CBF (COORDENADORES E SUPERVISORES),3850.0
14228b_2025,DESPESA COM DESIGNAÇÃO OFICIAL DA CBF (COORDENADORES E SUPERVISORES),572.0
14228b_2025,DESPESAS COM QUADRO MÓVEL E MATERIAL UTILIZADO NA PARTIDA.,2912.5
14228b_2025,DESPESAS OPERACIONAIS ESTÁDIO,542535.45
14228b_2025,LOGÍSTICA DO JOGO,20703.71
14228b_2025,POLICIAMENTO,24633.28
14228b_2025,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",20980.0
14228b_2025,QUADRO MÓVEL [F],12750.0
14228b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,288.2
14228b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",379.5
14228b_2025,11% - INSS SOBRE A REMUNERAÇÃO DO(S) DESIGNADOS DA CBF/FBF,379.5
14228b_2025,11% - INSS SOBRE O QUADRO MÓVEL [F],1375.0
14228b_2025,"5% - ISS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",1493.5
14228b_2025,5% - ISS SOBRE A REMUNERAÇÃO DO(S) DESIGNADOS DA CBF/FBF,193.5
14228b_2025,5% - ISS SOBRE O QUADRO MÓVEL [F],637.5
14228b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",2630.75
14229b_2025,ALUGUEL DE CAMPO,22000.29
14229b_2025,SEGURO ARBITRAGEM,25.14
14229b_2025,SEGURO TORCEDOR,530.78
14229b_2025,5% - FEDERAÇÃO LOCAL,8461.65
14229b_2025,5% - INSS [RENDA BRUTA],0.0
14229b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",5892.0
14229b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",0.0
14229b_2025,ANTI DOPING - SERVIÇOS DO EXAME [LABORATÓRIO],4000.0
14229b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",29460.0
14229b_2025,EMISSÃO E VENDAS DE INGRESSOS,4335.1
14229b_2025,INGRESSO CORTESIA,1224.0
14229b_2025,OUTRAS DESPESAS,196439.58
14229b_2025,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",5400.0
14229b_2025,SÓCIO TORCEDOR,9854.0
14229b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,32879.71
14230b_2025,SEGURO TORCEDOR,218.27
14230b_2025,5% - FEDERAÇÃO LOCAL,17585.0
14230b_2025,5% - INSS [RENDA BRUTA],17585.0
14230b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",5865.0
14230b_2025,20% - INSS SOBRE DIÁRIAS E TRANSPORTES NÃO COMPROVADOS DA ARBITRAGEM,1320.51
14230b_2025,"ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",29325.0
14230b_2025,BILHETEIROS / PORTEIROS,2800.0
14230b_2025,SERVIÇOS TERCEIRIZADOS,21682.0
14230b_2025,TAXA DE ILUMINAÇÃO,4439.0
14230b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,11515.06
14230b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",2879.88
14230b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",1305.73
14231b_2025,TAXA FERJ,108980.25
14231b_2025,INSS 5% DECRETO,98517.5
14231b_2025,TAXA DE ARBITRAGEM,34367.3
14231b_2025,INSS 20% S/ ARBITRAGEM,2640.0
14231b_2025,DIÁRIA E REEMBOLSO PASSAGEM ARBITRAGEM,7562.1
14231b_2025,DESPESA OPERACIONAL E DELEGADO,25000.0
14231b_2025,"SEGURO DO PÚBLICO PRESENTE (0,032)",1006.24
14231b_2025,CREDENCIAMENTO,3000.0
14231b_2025,CONTROLE E EXAME DE DOPING,4000.0
14231b_2025,CONFECCÇÃO VENDA E PRÉ VENDA DE INGRESSOS,64495.0
14231b_2025,TAXA DE BOMBEIROS,4384.99
14231b_2025,DESPESAS DO ESTÁDIO,857345.2
14231b_2025,INGRESSO PROMOCIONAL,58800.0
14231b_2025,CAMAROTE PROMOCIONAL,57840.0
14231b_2025,SUPERVISOR DE PROTOCOLO CBF,2150.0
14231b_2025,INSS 20% S/ SUPERVISOR DE PROTOCOLO CBF,130.0
14231b_2025,LOGÍSTICA ARBITRAGEM OFÍCIO CBF PRE 042/2025,20703.71
14231b_2025,LOGÍSTICA ARB. OFÍCIO CBF PRE 042/2025 (Fla x Inter),20703.71
14231b_2025,INSS 11% S/ ARBITRAGEM,1074.7
14231b_2025,INSS 11% S/ SUPERVISOR DE PROTOCOLO CBF,71.5
14231b_2025,IRRF S/ARBITRAGEM,294.24
14231b_2025,IRRF S/ SUPERVISOR DE PROTOCOLO CBF,0.0
14232b_2025,TAXA FERJ,30680.0
14232b_2025,INSS 5% (SAF Botafogo Lei nº 14.193/2021),0.0
14232b_2025,TAXA DE ARBITRAGEM,31620.5
14232b_2025,INSS 20% S/ ARBITRAGEM,2904.0
14232b_2025,DIÁRIA E REEMBOLSO PASSAGEM ARBITRAGEM,4050.5
14232b_2025,DESPESA OPERACIONAL E DELEGADO,25000.0
14232b_2025,"SEGURO DO PÚBLICO PRESENTE (0,032)",384.45
14232b_2025,CREDENCIAMENTO,2900.0
14232b_2025,CONTROLE E EXAME DE DOPING,4000.0
14232b_2025,CONFECCÇÃO VENDA E PRÉ VENDA DE INGRESSOS,16441.65
14232b_2025,TAXA DE BOMBEIROS,4384.99
14232b_2025,POSTO MÉDICO,15830.0
14232b_2025,SEGURANÇA PRIVADA,86570.68
14232b_2025,DESPESA OPERACIONAL DO ESTÁDIO,199346.0
14232b_2025,INGRESSO PROMOCIONAL,30120.0
14232b_2025,CAMAROTE PROMOCIONAL,52640.0
14232b_2025,DESPESA SÓCIO TORCEDOR,373340.0
14232b_2025,SUPERVISÃO PROTOCOLO CBF,2150.0
14232b_2025,INSS 20% S/ SUPERVISÃO DE PROTOLOCO CBF,170.0
14232b_2025,LOGÍSTICA ARBITRAGEM OFÍCIO CBF PRE 042/2025,20703.71
14232b_2025,INSS 11% S/ ARBITRAGEM,471.06
14232b_2025,INSS 11% S/ SUPERVISOR DE PROTOCOLO CBF,93.5
14232b_2025,IRRF S/ ARBITRAGEM,742.81
14232b_2025,IRRF S/ SUPERVISOR DE PROTOCOLO CBF,0.0
14233b_2025,Seguro Público Pagante - CBF,1316.42
14233b_2025,2% ISS,56763.28
14233b_2025,20% INSS Arbitragem,3815.98
14233b_2025,20% INSS Prestadores de Serviços,130.0
14233b_2025,5% - FPF,141908.21
14233b_2025,5% INSS Renda Bruta,141908.21
14233b_2025,Alimentação / Prest. Serviço / Staff / Policiamento,13799.4
14233b_2025,Ambulância,7555.0
14233b_2025,Ambulatório,8100.0
14233b_2025,Antidoping CBF,2200.0
14233b_2025,Antidoping CBF - Análise Laboratorias,1800.0
14233b_2025,Arbitragem - Diária / Transporte,6022.16
14233b_2025,"Arbitragem, Assistentes e Delegados",32919.89
14233b_2025,Arrecadador,1069.2
14233b_2025,Banheiros Químicos,1000.0
14233b_2025,Brigada de Incêndio - Bombeiro,20580.0
14233b_2025,CET,27178.69
14233b_2025,DELEGADO/DIRETOR DE JOGO,1056.0
14233b_2025,Emissão de Ingressos,204327.4
14233b_2025,Equipe de Apoio,9702.0
14233b_2025,Funcionários,3170.0
14233b_2025,Gandulas e Maqueiros,1200.0
14233b_2025,Gerente de Operações,972.4
14233b_2025,Gradeamento,8682.0
14233b_2025,Ingressos e Controle de Acesso,55892.81
14233b_2025,"Limpeza, Higienização e Sanitização",1560.0
14233b_2025,Locação de Equipamentos e Manutenção,8910.0
14233b_2025,Logística da Arbitragem,20703.71
14233b_2025,Monitoramento Por Imagem,3476.0
14233b_2025,OFICIAIS CBF (SUPERVISOR E COORDENADOR),1500.0
14233b_2025,Orientadores,81990.0
14233b_2025,Prestadores de Serviços,650.0
14233b_2025,Segurança Privada,218770.0
14233b_2025,11% INSS Equipe de Arbitragem,644.6
14234b_2025,Seguro Público Pagante - CBF,331.52
14234b_2025,20% INSS Arbitragem,2408.02
14234b_2025,20% INSS Prestadores de Serviços,130.0
14234b_2025,5% - FPF,35628.44
14234b_2025,5% INSS Renda Bruta,35628.44
14234b_2025,Alimentação / Prest. Serviço / Staff / Policiamento,23130.48
14234b_2025,Ambulância,4860.0
14234b_2025,Antidoping CBF,1800.0
14234b_2025,Antidoping CBF - Análise Laboratorias,2650.0
14234b_2025,Arbitragem - Diária / Transporte,200.0
14234b_2025,"Arbitragem, Assistentes e Delegados",38188.4
14234b_2025,Arrecadador,1073.6
14234b_2025,DELEGADO/DIRETOR DE JOGO,1188.6
14234b_2025,Emissão de Ingressos,48260.0
14234b_2025,Equipe de Apoio,7494.6
14234b_2025,Geradores,11000.0
14234b_2025,Gerente de Operações,1013.1
14234b_2025,Ingressos e Controle de Acesso,13156.14
14234b_2025,Logística da Arbitragem,20703.71
14234b_2025,OFICIAIS CBF (SUPERVISOR E COORDENADOR),1500.0
14234b_2025,Prestadores de Serviços,650.0
14234b_2025,Quadro Móvel do Clube,77595.0
14234b_2025,Segurança Privada,47430.0
14234b_2025,11% INSS Equipe de Arbitragem,727.54
14235b_2025,Seguro Público Pagante - CBF,132.7
14235b_2025,20% INSS Arbitragem,3181.19
14235b_2025,20% INSS Prestadores de Serviços,130.0
14235b_2025,5% - FPF,6237.0
14235b_2025,5% INSS Renda Bruta,6237.0
14235b_2025,Alimentação / Prest. Serviço / Staff / Policiamento,1800.0
14235b_2025,Ambulância,3000.0
14235b_2025,Ambulatório,950.0
14235b_2025,Antidoping CBF,4525.0
14235b_2025,Antidoping CBF - Análise Laboratorias,1800.0
14235b_2025,Arbitragem - Diária / Transporte,7844.57
14235b_2025,"Arbitragem, Assistentes e Delegados",31885.93
14235b_2025,Arrecadador,2164.0
14235b_2025,Bilheteiros,480.0
14235b_2025,DELEGADO/DIRETOR DE JOGO,1546.3
14235b_2025,Emissão de Ingressos,7484.4
14235b_2025,Equipe de Apoio,4123.0
14235b_2025,Funcionários,1050.0
14235b_2025,Gandulas e Maqueiros,640.0
14235b_2025,Geradores,1300.0
14235b_2025,Gerente de Operações,1431.3
14235b_2025,Gradeamento,6800.0
14235b_2025,"Limpeza, Higienização e Sanitização",6000.0
14235b_2025,Logística da Arbitragem,20703.71
14235b_2025,OFICIAIS CBF (SUPERVISOR E COORDENADOR),1500.0
14235b_2025,Orientadores,5150.0
14235b_2025,Prestadores de Serviços,650.0
14235b_2025,Segurança Privada,2880.0
14235b_2025,Sonorização,6000.0
14235b_2025,11% INSS Equipe de Arbitragem,505.24
14235b_2025,11% INSS Prestadores de Serviços,71.5
14235b_2025,11% INSS Quadro Móvel - Clube,0.0
14235b_2025,11% INSS Quadro Móvel - Federação Local,0.0
14236b_2025,SEGURO TORCEDOR,849.82
14236b_2025,3% - ISS [RENDA BRUTA] ARENA,235.5
14236b_2025,3% - ISS [RENDA BRUTA] CLUBE,32034.24
14236b_2025,5% - FEDERAÇÃO LOCAL,53782.9
14236b_2025,20% - INSS DESPESA SOBRE A REMUNERAÇÃO DO SUPERVISOR DE PROTOCOLO CBF,300.0
14236b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",0.0
14236b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",2879.19
14236b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],1690.0
14236b_2025,20% INSS - SOBRE A REMUNERAÇÃO DO SUPERVISOR CAMPO,0.0
14236b_2025,ANTI DOPING - SERVIÇOS DO EXAME [LABORATÓRIO],4000.0
14236b_2025,ARBITRAGEM - PJ,22064.6
14236b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",14395.95
14236b_2025,BRIGADA DE INCÊNDIO,19243.53
14236b_2025,DESPESAS OPERACIONAIS ESTÁDIO,98898.64
14236b_2025,EVENTOS,38256.16
14236b_2025,LIMPEZA E CONSERVAÇÃO,34758.88
14236b_2025,LOCAÇÃO DE EQUIPAMENTOS,33722.05
14236b_2025,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",9600.0
14236b_2025,QUADRO MÓVEL [F],8450.0
14236b_2025,SEGURANÇA PRIVADA,176943.43
14236b_2025,SERVIÇOS TERCEIRIZADOS,18779.26
14236b_2025,SINALIZAÇÃO DE TRÂNSITO,3340.0
14236b_2025,SONORIZAÇÃO / LOCUÇÃO/FOTO/ FILMAGEM,1125.0
14236b_2025,SUPERVISOR DE CAMPO,1500.0
14236b_2025,SUPERVISOR DE PROTOCOLO [CBF],650.0
14236b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,20844.0
14236b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",469.7
14236b_2025,"11% - INSS SOBRE DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",71.5
14236b_2025,11% - INSS SOBRE O QUADRO MÓVEL [F],874.5
14236b_2025,5% - ISS SOBRE O QUADRO MÓVEL [F],320.0
14236b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",399.3
14236b_2025,IRRF SOBRE O QUADRO MÓVEL [FEDERAÇÃO],13.2
14236b_2025,ISS 5% S/SUPERVISORES CBF,75.0
14237b_2025,SEGURO TORCEDOR,1010.5
14237b_2025,5% - FEDERAÇÃO LOCAL,80136.78
14237b_2025,5% - INSS [RENDA BRUTA],80136.78
14237b_2025,"20% - INSS SOBRE A REMUNERAÇÃO ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",1816.06
14237b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",6065.0
14237b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],20296.98
14237b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",30325.0
14237b_2025,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",13403.58
14237b_2025,QUADRO MÓVEL [CLUBE],101484.89
14237b_2025,SERVIÇOS TERCEIRIZADOS,2740.0
14237b_2025,TAXA DE BOMBEIRO,13200.0
14237b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,31529.02
14237b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",1618.45
14237b_2025,5% - ISS SOBRE O QUADRO MÓVEL [CLUBE],5074.24
14237b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",1693.51
14238b_2025,SEGURO TORCEDOR,481.66
14238b_2025,"2,5% - ISS [RENDA BRUTA]",8205.3
14238b_2025,5% - FEDERAÇÃO LOCAL,16410.6
14238b_2025,5% - INSS SOBRE RENDA BRUTA,16410.6
14238b_2025,2% - ISS SOBRE A REMUNERAÇÃO SERVIÇO ANTI DOPING,66.0
14238b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",7527.79
14238b_2025,20% - INSS SOBRE DESIGNAÇÃO OFICIAL DA CBF/FBF (COORDENADORES E SUPERVISORES,770.0
14238b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],2200.0
14238b_2025,ANTI DOPING - DESPESA DE CONSUMO,2200.0
14238b_2025,ANTI DOPING - SERVIÇOS DO EXAME [LABORATÓRIO],1800.0
14238b_2025,"ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",37638.96
14238b_2025,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",35099.28
14238b_2025,DESIGNAÇÃO OFICIAL DA CBF (COORDENADORES E SUPERVISORES),3850.0
14238b_2025,DESPESA COM DESIGNAÇÃO OFICIAL DA CBF (COORDENADORES E SUPERVISORES),500.5
14238b_2025,DESPESAS COM LOGISTICAS DE ABITRAGEM,20703.71
14238b_2025,DESPESAS OPERACIONAIS ESTÁDIO,132749.41
14238b_2025,DESPESAS QUADRO MÓVEL,2752.5
14238b_2025,POLICIAMENTO,31429.89
14238b_2025,QUADRO MÓVEL [F],11000.0
14238b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,1069.84
14239b_2025,ALUGUEL DE CAMPO,62325.12
14239b_2025,SEGURO ARBITRAGEM,49.1
14239b_2025,SEGURO TORCEDOR,726.18
14239b_2025,5% - FEDERAÇÃO LOCAL,23971.2
14239b_2025,5% - INSS [RENDA BRUTA],23971.2
14239b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",5554.0
14239b_2025,"ALIMENTAÇÃO: CAMAROTES, SEGURANÇA PÚBLICA E ARBITRAGEM",9287.6
14239b_2025,ANTI DOPING - SERVIÇOS DO EXAME [LABORATÓRIO],4000.0
14239b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",27770.0
14239b_2025,EMISSÃO E VENDAS DE INGRESSOS,220.0
14239b_2025,"FCF (COORD. DE CAMPO, COORD. IMPRENSA E SUPERVISOR)",3900.0
14239b_2025,INGRESSO CORTESIA,2508.0
14239b_2025,"LOCAÇÃO DE ESTRUTURA, ILUMINAÇÃO E PLACAS",32456.96
14239b_2025,"LOCUÇÃO, TRANSMISSÃO DE JOGO E COLETIVA",2690.0
14239b_2025,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",5250.0
14239b_2025,PRODUÇÃO DO EVENTO,14399.0
14239b_2025,"QUADRO MÓVEL I: CONTROLE DE ACESSO, SEGURANÇA, LIMPEZA, SUPERVISÃO DE JOGO, FISCAL DE CAMPO",96405.26
14239b_2025,QUADRO MÓVEL II: BRIGADISTAS; CONSULTORIA JURÍDICA E AUDITORIA,2168.67
14239b_2025,SÓCIO TORCEDOR,12666.0
14239b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,31009.61
14240b_2025,SEGURO TORCEDOR,403.87
14240b_2025,5% - FEDERAÇÃO LOCAL,22860.25
14240b_2025,5% - INSS [RENDA BRUTA],22860.25
14240b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",6038.0
14240b_2025,20% - INSS SOBRE DIÁRIAS E TRANSPORTES NÃO COMPROVADOS DA ARBITRAGEM,1116.76
14240b_2025,ALIMENTAÇÃO / LANCHE,9833.82
14240b_2025,ANTI DOPING - DESPESA DE CONSUMO,1800.0
14240b_2025,ANTI DOPING - SERVIÇOS DO EXAME [LABORATÓRIO],2200.0
14240b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",30190.0
14240b_2025,BRIGADA DE INCÊNDIO,3300.0
14240b_2025,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",10703.28
14240b_2025,DESPESAS OPERACIONAIS ESTÁDIO,2122.0
14240b_2025,EQUIPE DE ΑΡΟΙΟ,15520.0
14240b_2025,EQUIPE DE ORIENTADORES,35550.0
14240b_2025,INGRESSO CORTESIA,100230.0
14240b_2025,LIMPEZA E CONSERVAÇÃO,11375.0
14240b_2025,LOCAÇÃO DE EQUIPAMENTOS,16500.0
14240b_2025,LOCAÇÃO DE GRADES,13035.0
14240b_2025,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",3789.47
14240b_2025,SEGURANÇA PRIVADA,41330.0
14240b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,31073.51
14240b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",970.66
14240b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",172.09
14241b_2025,TAXA FERJ,61372.85
14241b_2025,INSS 5% DECRETO,64022.85
14241b_2025,TAXA DE ARBITRAGEM,30873.35
14241b_2025,INSS 20% S/ ARBITRAGEM,3514.0
14241b_2025,DIÁRIA E REEMBOLSO PASSAGEM ARBITRAGEM,7571.4
14241b_2025,DESPESA OPERACIONAL E DELEGADOS,25000.0
14241b_2025,"SEGURO DO PÚBLICO PRESENTE (0,032)",930.08
14241b_2025,CREDENCIAMENTO,3000.0
14241b_2025,CONTROLE E EXAME DE DOPING,4000.0
14241b_2025,CONFECÇÃO VENDA E PRÉ VENDA DE INGRESSOS,55669.41
14241b_2025,TAXA DE BOMBEIROS,4384.99
14241b_2025,DESPESAS DO ESTÁDIO,777595.91
14241b_2025,INGRESSO PROMOCIONAL,29340.0
14241b_2025,CAMAROTE PROMOCIONAL,23660.0
14241b_2025,SUPERVISOR DE PROTOCOLO CBF,2150.0
14241b_2025,INSS 20% S/ SUPERVISOR DE PROTOCOLO CBF,130.0
14241b_2025,LOGÍSTICA ARBITRAGEM OFÍCIO CBF PRE 042/2025,20703.71
14241b_2025,INSS 11% S/ ARBITRAGEM,303.6
14241b_2025,INSS 11% S/ SUPERVISOR DE PROTOCOLO CBF,71.5
14241b_2025,IRRF S/ARBITRAGEM,386.8
14241b_2025,IRRF S/SUPERVISOR DE PROTOCOLO CBF,97.5
14242b_2025,TAXA FERJ,151792.35
14242b_2025,INSS 5% (Vasco da Gama SAF Lei nº 14.193/2021),0.0
14242b_2025,TAXA DE ARBITRAGEM,38350.0
14242b_2025,INSS 20% S/ ARBITRAGEM,1108.0
14242b_2025,DIÁRIA E REEMBOLSO PASSAGEM ARBITRAGEM,1834.5
14242b_2025,DESPESA OPERACIONAL E DELEGADOS,25000.0
14242b_2025,"SEGURO DO PÚBLICO PRESENTE (0,032)",1248.86
14242b_2025,CREDENCIAMENTO,3000.0
14242b_2025,SUPERVISOR DE PROTOCOLO CBF,2150.0
14242b_2025,INSS 20% S/ SUPERVISOR DE PROTOCOLO CBF,430.0
14242b_2025,CONTROLE E EXAME DE DOPING,4000.0
14242b_2025,CONFECÇÃO VENDA E PRÉ VENDA DE INGRESSOS,12946.28
14242b_2025,TAXA DE BOMBEIROS,4384.99
14242b_2025,DESPESAS DO ESTÁDIO,738403.77
14242b_2025,CONTAS DE CONSUMO,110000.0
14242b_2025,ALUGUEL DO ESTÁDIO,250000.0
14242b_2025,SEGURO DO ESTÁDIO,10899.17
14242b_2025,DESPESA SÓCIO TORCEDOR,92877.0
14242b_2025,INGRESSO PROMOCIONAL,137520.0
14242b_2025,CAMAROTE PROMOCIONAL,133380.0
14242b_2025,LOGÍSTICA ARBITRAGEM OFÍCIO CBF PRE 042/2025,20703.71
14243b_2025,Seguro Público Pagante - CBF,1407.87
14243b_2025,2% ISS,60832.01
14243b_2025,20% INSS Arbitragem,3867.28
14243b_2025,20% INSS Prestadores de Serviços,130.0
14243b_2025,5% - FPF,152080.04
14243b_2025,5% INSS Renda Bruta,152080.04
14243b_2025,Alimentação / Prest. Serviço / Staff / Policiamento,13274.7
14243b_2025,Ambulância,9045.0
14243b_2025,Ambulatório,8700.0
14243b_2025,Antidoping CBF - Análise Laboratorias,1800.0
14243b_2025,"Antidoping CBF - Diária, Alimentação e Transporte",2200.0
14243b_2025,Arbitragem - Diária / Transporte,5645.08
14243b_2025,"Arbitragem, Assistentes e Delegados",35356.42
14243b_2025,Arrecadador,941.0
14243b_2025,Banheiros Químicos,1000.0
14243b_2025,Brigada de Incêndio - Bombeiro,21070.0
14243b_2025,CET,27178.69
14243b_2025,DELEGADO/DIRETOR DE JOGO,1056.0
14243b_2025,Emissão de Ingressos,215264.08
14243b_2025,Equipe de Apoio,9702.0
14243b_2025,Funcionários,3510.0
14243b_2025,Gandulas e Maqueiros,1200.0
14243b_2025,Gerente de Operações,960.3
14243b_2025,Gradeamento,8682.0
14243b_2025,Ingressos e Controle de Acesso,55431.25
14243b_2025,"Limpeza, Higienização e Sanitização",1560.0
14243b_2025,Locação de Equipamentos e Manutenção,8910.0
14243b_2025,Logística da Arbitragem,20703.71
14243b_2025,Monitoramento Por Imagem,3476.0
14243b_2025,OFICIAIS CBF (SUPERVISOR E COORDENADOR),1500.0
14243b_2025,Orientadores,81085.0
14243b_2025,Prestadores de Serviços,650.0
14243b_2025,Segurança Privada,219015.0
14243b_2025,11% INSS Equipe de Arbitragem,1142.46
14244b_2025,Seguro Público Pagante - CBF,1677.95
14244b_2025,2% ISS,63157.72
14244b_2025,20% INSS Arbitragem,3202.11
14244b_2025,20% INSS Prestadores de Serviços,308.98
14244b_2025,20% INSS Sobre Quadro Móvel - Clube,158.58
14244b_2025,5% - FPF,157894.3
14244b_2025,5% INSS Renda Bruta,157894.3
14244b_2025,Ambulância,16757.0
14244b_2025,Antidoping CBF,1800.0
14244b_2025,Antidoping CBF - Análise Laboratorias,2200.0
14244b_2025,Arbitragem - Diária / Transporte,102.13
14244b_2025,"Arbitragem, Assistentes e Delegados",39761.57
14244b_2025,Arrecadador,941.0
14244b_2025,Brigada de Incêndio - Bombeiro,2645.76
14244b_2025,CET,22895.9
14244b_2025,DELEGADO/DIRETOR DE JOGO,1076.4
14244b_2025,Equipe de Apoio,10742.0
14244b_2025,Funcionários,96588.0
14244b_2025,Gerente de Operações,941.0
14244b_2025,Gradeamento,14830.0
14244b_2025,Ingressos e Controle de Acesso,62859.0
14244b_2025,Logística da Arbitragem,20703.71
14244b_2025,OFICIAIS CBF (SUPERVISOR E COORDENADOR),1500.0
14244b_2025,Orientadores,95335.99
14244b_2025,Prestadores de Serviços,1544.9
14244b_2025,Quadro Móvel do Clube,792.87
14244b_2025,Segurança Privada,138435.24
14244b_2025,Sonorização,2700.0
14244b_2025,11% INSS Equipe de Arbitragem,294.8
14244b_2025,11% INSS Prestadores de Serviços,98.44
14245b_2025,Seguro Público Pagante - CBF,218.88
14245b_2025,20% INSS Arbitragem,3197.82
14245b_2025,20% INSS Prestadores de Serviços,130.0
14245b_2025,5% - FPF,13638.25
14245b_2025,5% INSS Renda Bruta,13638.25
14245b_2025,Alimentação / Prest. Serviço / Staff / Policiamento,1327.25
14245b_2025,Ambulância,9500.0
14245b_2025,Ambulatório,2400.0
14245b_2025,Antidoping CBF - Análise Laboratorias,1800.0
14245b_2025,"Antidoping CBF - Diária, Alimentação e Transporte",2650.0
14245b_2025,Arbitragem - Diária / Transporte,5247.1
14245b_2025,"Arbitragem, Assistentes e Delegados",30649.1
14245b_2025,Arrecadador,1097.8
14245b_2025,Banheiros Químicos,1400.0
14245b_2025,Brigada de Incêndio - Bombeiro,3000.0
